473.8977,445.1548,501.1603,448.1838,479.6839,530.8131,506.2226,622.6556,493.6456,621.9628,488.1913,616.7263,446.1519,442.0861,456.1874,537.3515,467.1159,633.9068,452.6447,627.2513,445.8879,621.608,473.9002,445.1329,488.4958,397.1207,480.2849,340.2783,478.1484,318.7325,485.7639,297.523,480.2849,340.2783,453.8911,360.047,431.7897,418.4407,412.6355,462.4016,412.6355,462.4016,419.7483,457.7727,401.2912,479.07,401.2912,479.07,480.2849,340.2783,507.5396,355.9575,522.813,413.2356,519.0424,458.4875,519.0424,458.4875,502.3784,451.2321,518.9542,482.2515,518.9542,482.2515
473.9552,445.1315,501.1964,448.0872,479.7478,530.7952,506.2297,622.67,493.6486,621.9427,488.1912,616.701,446.2271,442.1371,456.1741,537.3864,467.0631,633.9438,452.6447,627.251,445.9066,621.6027,473.9577,445.1097,488.407,397.0222,480.1375,340.1786,478.0595,318.6323,485.7357,297.4763,480.1375,340.1786,453.8184,359.9602,432.1331,418.661,412.7581,463.8254,412.7581,463.8254,419.2644,459.8972,401.4218,481.0317,401.4218,481.0317,480.1375,340.1786,507.3844,355.8489,523.0411,413.2137,520.1853,459.0294,520.1853,459.0294,503.5606,452.1563,520.5672,483.1181,520.5672,483.1181
474.0238,445.0494,501.2764,447.92,479.8363,530.7683,506.2575,622.6807,493.6587,621.9226,488.1935,616.6817,446.2847,442.1417,456.19,537.4237,467.0255,633.9782,452.6512,627.2443,445.928,621.5951,474.0262,445.0276,488.2478,396.8901,479.9825,340.0359,478.002,318.4742,485.7357,297.3832,479.9825,340.0359,453.7306,359.8104,432.5241,418.8278,413.034,465.1866,413.034,465.1866,419.0266,462.0949,401.7303,482.9021,401.7303,482.9021,479.9825,340.0359,507.2199,355.7043,523.3159,413.159,521.4328,459.5633,521.4328,459.5633,504.8896,453.0401,522.303,483.9361,522.303,483.9361
474.1274,444.9275,501.3777,447.6699,480.0113,530.6965,506.2678,622.6788,493.7017,621.8805,488.2341,616.6306,446.3889,442.1503,456.245,537.4485,467.0141,634.0023,452.6628,627.2445,445.9461,621.5886,474.1298,444.9057,488.0714,396.6778,479.809,339.8168,477.9392,318.2473,485.745,297.2487,479.809,339.8168,453.62,359.5645,432.9702,418.9032,413.4626,466.4258,413.4626,466.4258,418.8803,464.1649,402.234,484.6181,402.234,484.6181,479.809,339.8168,507.0419,355.4703,523.5968,413.0255,522.8135,460.0289,522.8135,460.0289,506.3329,453.9955,524.2495,484.7766,524.2495,484.7766
474.256,444.805,501.4955,447.4065,480.214,530.6161,506.2678,622.6813,493.7387,621.821,488.2654,616.5466,446.5253,442.1707,456.3104,537.4723,467.0116,634.0233,452.6669,627.2414,445.9514,621.5826,474.2582,444.7831,487.8055,396.4014,479.6266,339.5257,477.8651,317.941,485.7682,297.0698,479.6266,339.5257,453.4975,359.2143,433.4955,418.8763,414.0831,467.5251,414.0831,467.5251,418.8992,466.0571,402.9503,486.1313,402.9503,486.1313,479.6266,339.5257,506.8639,355.1268,523.9012,412.7914,524.3009,460.4398,524.3009,460.4398,507.9362,454.9272,526.3885,485.5504,526.3885,485.5504
474.4032,444.6178,501.6418,447.0414,480.4926,530.5052,506.2485,622.683,493.8005,621.7274,488.3216,616.4332,446.6719,442.1648,456.3105,537.4727,467.0255,634.0251,452.6715,627.2347,445.953,621.5811,474.4053,444.5959,487.5079,396.0685,479.4339,339.1773,477.8025,317.562,485.8285,296.856,479.4339,339.1773,453.3434,358.7478,434.0907,418.7292,414.8411,468.442,414.8411,468.442,418.9418,467.7059,403.8963,487.4535,403.8963,487.4535,479.4339,339.1773,506.6563,354.7877,524.3531,412.4922,525.7454,460.6843,525.7454,460.6843,509.5875,455.9571,528.7395,486.2918,528.7395,486.2918
474.562,444.3865,501.794,446.5937,480.8178,530.3597,506.2448,622.6611,493.8301,621.6375,488.3226,616.3345,446.8349,442.1536,456.3719,537.4691,467.0359,634.0294,452.684,627.2353,445.9663,621.5856,474.564,444.3646,487.1718,395.6812,479.2448,338.7685,477.7433,317.1108,485.9241,296.6092,479.2448,338.7685,453.1826,358.1954,434.7581,418.4705,415.769,469.2183,415.769,469.2183,418.9056,469.1342,405.0586,488.5995,405.0586,488.5995,479.2448,338.7685,506.4828,354.3031,524.6375,412.1211,527.5817,461.0328,527.5817,461.0328,511.1739,457.0903,531.1748,486.9768,531.1748,486.9768
474.7344,444.1237,501.9613,446.1058,481.1636,530.2062,506.2131,622.6448,493.7289,621.5088,488.1467,616.191,447.0104,442.1199,456.4716,537.4597,467.0617,634.0212,452.6849,627.2334,445.9588,621.5893,474.7361,444.1018,486.8088,395.2629,479.0324,338.33,477.7222,316.5927,486.0327,296.3148,479.0324,338.33,453.0166,357.6089,435.4455,418.13,416.8673,469.8327,416.8673,469.8327,418.9807,470.3879,406.481,489.5584,406.481,489.5584,479.0324,338.33,506.2456,353.8637,525.0795,411.6909,529.247,461.1588,529.247,461.1588,513.2031,457.8885,533.6484,487.5108,533.6484,487.5108
474.8922,443.8119,502.1407,445.57,481.5417,530.0355,506.2564,622.5984,493.1487,621.3857,487.2913,616.0194,447.1481,442.0364,456.5886,537.4272,467.1244,633.9866,452.6899,627.2296,445.9436,621.6043,474.8937,443.7899,486.4048,394.8102,478.8348,337.8561,477.7499,316.0452,486.166,296.0062,478.8348,337.8561,452.8696,356.9928,436.1786,417.7087,418.1127,470.2799,418.1127,470.2799,419.1487,471.4806,408.1631,490.332,408.1631,490.332,478.8348,337.8561,506.0346,353.4093,525.491,411.222,530.9551,461.2201,530.9551,461.2201,515.1491,458.7339,536.1223,487.9536,536.1223,487.9536
475.1785,443.5332,502.373,445.0035,481.8964,529.8536,506.3149,622.5308,492.0856,621.286,485.7542,615.8685,447.4812,442.0505,456.754,537.43,467.1679,634.0029,452.7039,627.2359,445.9487,621.6171,475.1798,443.5112,486.027,394.32,478.6502,337.3471,477.7903,315.4506,486.313,295.673,478.6502,337.3471,452.7577,356.3573,436.9424,417.2016,419.4689,470.5258,419.4689,470.5258,419.7797,472.4903,410.0022,490.8516,410.0022,490.8516,478.6502,337.3471,505.7711,352.9407,525.9376,410.6882,532.6293,461.2032,532.6293,461.2032,516.9865,459.4523,538.5166,488.2039,538.5166,488.2039
475.4695,443.2103,502.6522,444.3877,482.2036,529.6245,506.3525,622.4065,490.7514,621.2428,483.8535,615.7831,447.7822,442.026,456.9003,537.4277,467.2165,634.0096,452.7137,627.2413,445.9448,621.6199,475.4705,443.1883,485.5877,393.807,478.4949,336.8084,477.8453,314.848,486.451,295.3227,478.4949,336.8084,452.6371,355.6678,437.6884,416.5801,420.8728,470.5607,420.8728,470.5607,420.5718,473.224,411.9727,491.1387,411.9727,491.1387,478.4949,336.8084,505.5958,352.4539,526.2773,410.1418,534.3157,461.082,534.3157,461.082,518.7679,460.1273,540.8473,488.3506,540.8473,488.3506
475.7924,442.8398,502.9679,443.7082,482.4377,529.3807,506.3589,622.2554,489.3324,621.179,481.8582,615.6945,448.1116,441.9703,457.1023,537.4128,467.2469,634.0116,452.729,627.2386,445.9581,621.6332,475.7932,442.8178,485.1492,393.2674,478.3786,336.2408,477.9478,314.2268,486.599,294.9344,478.3786,336.2408,452.5088,354.9001,438.4258,415.8443,422.3664,470.3852,422.3664,470.3852,421.7095,473.8685,414.0124,491.1418,414.0124,491.1418,478.3786,336.2408,505.4579,351.9042,526.5514,409.5358,535.8892,460.8373,535.8892,460.8373,520.1587,460.8207,543.043,488.3211,543.043,488.3211
476.1375,442.4546,503.3126,443.0104,482.6088,529.1113,506.3218,622.0672,487.9298,621.1063,479.8827,615.6411,448.4577,441.9037,457.2853,537.3888,467.2926,634.0056,452.7464,627.2437,445.9665,621.6404,476.138,442.4326,484.6749,392.7203,478.3275,335.66,478.1201,313.588,486.7585,294.4905,478.3275,335.66,452.3963,354.084,439.1709,415.008,423.9504,470.0153,423.9504,470.0153,423.1955,474.3293,416.0727,490.8781,416.0727,490.8781,478.3275,335.66,505.4126,351.3162,526.8137,408.8994,537.3399,460.4954,537.3399,460.4954,521.4877,461.3928,545.1186,488.1447,545.1186,488.1447
476.4981,442.0252,503.669,442.2545,482.8119,528.8127,506.1462,621.8884,486.6129,621.0891,478.0714,615.6995,448.8233,441.8071,457.5078,537.3404,467.3421,633.9798,452.7586,627.2402,445.9681,621.656,476.4983,442.0032,484.2223,392.1533,478.3276,335.0621,478.3715,312.9524,486.9402,294.0006,478.3276,335.0621,452.2868,353.2206,439.8661,414.0989,425.4949,469.4742,425.4949,469.4742,424.7318,474.6497,418.1587,490.4111,418.1587,490.4111,478.3276,335.0621,505.4257,350.6989,527.0438,408.2453,538.6177,460.0589,538.6177,460.0589,522.5637,461.8568,547.0074,487.7993,547.0074,487.7993
476.8715,441.5999,504.0194,441.5109,483.1139,528.516,505.9357,621.738,485.3328,621.1663,476.3689,615.7883,449.2191,441.7061,457.7289,537.2603,467.4182,633.9296,452.7695,627.2361,445.9586,621.6713,476.8714,441.5779,483.8391,391.5966,478.3821,334.4851,478.6506,312.3459,487.1241,293.4949,478.3821,334.4851,452.1795,352.3242,440.5217,413.1476,426.9976,468.8033,426.9976,468.8033,426.3547,474.8033,420.1618,489.7631,420.1618,489.7631,478.3821,334.4851,505.5097,350.0807,527.2833,407.5972,539.7491,459.5634,539.7491,459.5634,523.5467,462.1924,548.654,487.3875,548.654,487.3875
477.2371,441.1889,504.3468,440.8035,483.4949,528.2568,505.6507,621.6587,484.2779,621.2996,474.9872,615.9823,449.6212,441.5972,457.9696,537.166,467.5046,633.869,452.7832,627.2327,445.9491,621.6978,477.2367,441.1669,483.5155,391.0753,478.5124,333.9482,478.9596,311.7824,487.3316,293.0049,478.5124,333.9482,452.1176,351.4706,441.1475,412.229,428.4228,468.077,428.4228,468.077,428.0667,474.8755,422.0804,489.0257,422.0804,489.0257,478.5124,333.9482,505.6824,349.4758,527.5101,406.9861,540.7734,459.0539,540.7734,459.0539,524.5798,462.2855,550.0674,486.9373,550.0674,486.9373
477.5918,440.802,504.6404,440.1454,483.934,528.0368,505.3969,621.6102,483.4465,621.5546,473.8806,616.4042,450.0334,441.4867,458.2181,537.0711,467.5875,633.8076,452.7911,627.2327,445.9336,621.7249,477.5912,440.78,483.2808,390.5993,478.6938,333.4687,479.2791,311.2902,487.5287,292.5403,478.6938,333.4687,452.1006,350.6888,441.7456,411.3884,429.8016,467.3654,429.8016,467.3654,429.5433,474.7727,423.9117,488.2874,423.9117,488.2874,478.6938,333.4687,505.9245,348.9426,527.743,406.4614,541.6373,458.5863,541.6373,458.5863,525.5013,462.372,551.2703,486.5147,551.2703,486.5147
477.9522,440.4453,504.9273,439.5332,484.4534,527.8874,505.1804,621.6194,483.1423,622.05,473.3831,617.2081,450.463,441.3906,458.4598,536.9821,467.6787,633.7545,452.803,627.2289,445.92,621.7446,477.9514,440.4233,483.1799,390.1839,478.9214,333.0584,479.6333,310.8502,487.7393,292.1078,478.9214,333.0584,452.1517,350.0079,442.2814,410.6487,430.9851,466.6845,430.9851,466.6845,430.6742,474.6199,425.5779,487.5646,425.5779,487.5646,478.9214,333.0584,506.1519,348.5236,527.975,406.0367,542.3831,458.1898,542.3831,458.1898,526.5461,462.3057,552.2912,486.1357,552.2912,486.1357
478.2588,440.1106,505.1407,438.9599,485.1332,527.8253,505.1061,621.6901,483.1947,622.6361,473.416,618.0114,450.8569,441.2993,458.7094,536.905,467.7848,633.7071,452.8242,627.2246,445.912,621.7679,478.2578,440.0886,483.1731,389.8255,479.2169,332.7075,479.9813,310.4866,487.9333,291.717,479.2169,332.7075,452.308,349.4659,442.7481,410.0534,431.9699,466.0979,431.9699,466.0979,431.6729,474.4484,427.1009,486.9607,427.1009,486.9607,479.2169,332.7075,506.4352,348.1924,528.235,405.705,543.0282,457.8747,543.0282,457.8747,527.5815,462.1216,553.0772,485.8443,553.0772,485.8443
478.5348,439.794,505.3058,438.4234,485.908,527.8114,505.3097,621.7585,483.1503,622.6893,473.3102,618.0855,451.2367,441.2076,458.9541,536.8323,467.8965,633.66,452.833,627.2288,445.8847,621.7941,478.5335,439.7721,483.262,389.5149,479.547,332.4087,480.3273,310.154,488.1467,291.3414,479.547,332.4087,452.5587,349.0393,443.1164,409.5921,432.7115,465.6079,432.7115,465.6079,432.3815,474.2349,428.4283,486.4826,428.4283,486.4826,479.547,332.4087,506.7229,347.9165,528.4779,405.4294,543.5135,457.6115,543.5135,457.6115,528.5201,461.8287,553.6448,485.5881,553.6448,485.5881
478.7904,439.4812,505.4545,437.8936,486.7468,527.754,505.3824,621.8387,483.1787,622.7709,473.3297,618.0916,451.5929,441.1165,459.1658,536.7461,468.0176,633.6027,452.8402,627.2273,445.8529,621.8072,478.7889,439.4593,483.4034,389.2157,479.9073,332.1247,480.6963,309.8617,488.3632,290.9485,479.9073,332.1247,452.8796,348.7029,443.39,409.2469,433.1971,465.2181,433.1971,465.2181,433.2284,474.0247,429.3304,486.1147,429.3304,486.1147,479.9073,332.1247,507.0609,347.6885,528.7617,405.2064,543.9072,457.352,543.9072,457.352,529.4412,461.5966,554.0856,485.3504,554.0856,485.3504
479.0521,439.1755,505.6144,437.3752,487.6412,527.6552,505.4654,621.877,483.2138,622.7755,473.3521,618.1063,451.951,441.0284,459.3741,536.656,468.1333,633.5448,452.8498,627.2335,445.8269,621.8317,479.0505,439.1536,483.5956,388.9246,480.2997,331.8505,481.0412,309.5793,488.6016,290.543,480.2997,331.8505,453.256,348.3928,443.5839,408.9536,433.4437,464.8783,433.4437,464.8783,433.6742,473.7203,429.922,485.8131,429.922,485.8131,480.2997,331.8505,507.3868,347.4513,529.0084,404.9778,544.1578,457.1179,544.1578,457.1179,529.975,461.2026,554.3315,485.1042,554.3315,485.1042
479.3215,438.8152,505.7877,436.7471,488.7775,527.5765,505.6023,621.9561,483.2889,622.7785,473.4045,618.186,452.3123,440.9418,459.5802,536.562,468.2467,633.4848,452.8568,627.2375,445.7976,621.8433,479.3197,438.7934,483.7998,388.5888,480.729,331.5287,481.3479,309.2985,488.8351,290.1132,480.729,331.5287,453.6708,348.0384,443.7207,408.6439,433.461,464.5321,433.461,464.5321,434.0249,473.2778,430.0911,485.5236,430.0911,485.5236,480.729,331.5287,507.7299,347.1962,529.252,404.7382,544.255,456.865,544.255,456.865,530.2397,460.7885,554.4122,484.8255,554.4122,484.8255
479.6123,438.488,505.9962,436.1976,489.7821,527.3969,505.6313,621.931,483.3513,622.7636,473.472,618.2048,452.6823,440.8419,459.7542,536.4323,468.369,633.3951,452.8644,627.237,445.7677,621.8581,479.6104,438.4662,484.0118,388.2751,481.1983,331.2311,481.6698,309.0507,489.0774,289.6713,481.1983,331.2311,454.11,347.6628,443.7841,408.33,433.2271,464.1815,433.2271,464.1815,434.4688,472.6993,429.7404,485.2522,429.7404,485.2522,481.1983,331.2311,508.1366,346.9214,529.4982,404.4988,544.2864,456.5918,544.2864,456.5918,530.3504,460.2789,554.3309,484.5409,554.3309,484.5409
479.904,438.1884,506.1968,435.6958,490.782,527.2415,505.6671,621.9186,483.4023,622.7524,473.53,618.2254,453.0613,440.7492,459.9873,536.32,468.4751,633.3217,452.8797,627.2336,445.7534,621.8661,479.9018,438.1666,484.2097,387.9926,481.7237,330.9634,481.9929,308.8425,489.317,289.2299,481.7237,330.9634,454.6047,347.3174,443.731,408.0444,432.6548,463.8265,432.6548,463.8265,434.2682,471.9899,429.0866,485.0005,429.0866,485.0005,481.7237,330.9634,508.5707,346.6659,529.7261,404.2878,544.2123,456.3341,544.2123,456.3341,530.2041,459.8334,554.1467,484.2558,554.1467,484.2558
480.1468,437.9164,506.3305,435.2416,491.7887,527.1183,505.7279,621.9291,483.4729,622.7424,473.6066,618.2475,453.408,440.664,460.2059,536.2156,468.5591,633.2532,452.8984,627.2294,445.7526,621.8838,480.1445,437.8946,484.4578,387.7496,482.2778,330.739,482.2878,308.6946,489.5503,288.806,482.2778,330.739,455.1504,347.0311,443.5722,407.8136,431.8474,463.489,431.8474,463.489,433.4258,471.0842,428.1366,484.7988,428.1366,484.7988,482.2778,330.739,508.9775,346.4769,529.9296,404.1302,544.0742,456.0945,544.0742,456.0945,529.9298,459.3345,553.7846,484.007,553.7846,484.007
480.3919,437.6877,506.4583,434.848,492.7514,527.0213,505.7717,621.9498,483.5269,622.7327,473.6659,618.2528,453.7647,440.6047,460.4131,536.1395,468.6157,633.2129,452.9148,627.23,445.7592,621.8921,480.3895,437.666,484.7544,387.554,482.8735,330.5666,482.6046,308.6049,489.7943,288.4054,482.8735,330.5666,455.7724,346.8526,443.3122,407.6412,430.7004,463.1468,430.7004,463.1468,432.1809,470.0681,426.7515,484.5832,426.7515,484.5832,482.8735,330.5666,509.41,346.3574,530.1128,404.042,543.8886,455.8842,543.8886,455.8842,529.6521,458.8622,553.3277,483.7996,553.3277,483.7996
480.6485,437.5042,506.5414,434.522,493.6259,526.9726,505.83,621.9933,483.5702,622.7321,473.7067,618.2579,454.1849,440.5681,460.6133,536.073,468.6588,633.1815,452.9389,627.228,445.7794,621.9059,480.646,437.4824,485.0876,387.4012,483.5225,330.4362,482.9274,308.5717,490.0432,288.0351,483.5225,330.4362,456.4833,346.7947,442.9403,407.5268,429.2188,462.7661,429.2188,462.7661,430.5274,468.9747,424.9497,484.2887,424.9497,484.2887,483.5225,330.4362,509.8388,346.3153,530.2354,404.0242,543.6396,455.7117,543.6396,455.7117,529.2974,458.3378,552.8043,483.5908,552.8043,483.5908
480.8391,437.3626,506.5899,434.2848,494.3844,526.988,505.8841,622.0812,483.6017,622.7468,473.7365,618.2704,454.5101,440.5254,460.7762,536.038,468.7026,633.1684,452.9655,627.2272,445.8008,621.9097,480.8365,437.3409,485.4647,387.3283,484.1997,330.3903,483.1941,308.6075,490.2748,287.7287,484.1997,330.3903,457.2372,346.8305,442.496,407.4418,427.5226,462.3082,427.5226,462.3082,428.7979,467.7632,422.7251,483.8553,422.7251,483.8553,484.1997,330.3903,510.2862,346.348,530.2906,404.0787,543.3402,455.5865,543.3402,455.5865,528.7032,457.864,552.2253,483.3879,552.2253,483.3879
481.0168,437.2635,506.5872,434.1058,495.0375,527.0304,505.9221,622.1815,483.6196,622.7648,473.7542,618.2865,454.858,440.5097,460.967,536.0273,468.729,633.1744,452.9843,627.2329,445.8194,621.9109,481.014,437.2419,485.8781,387.2868,484.8954,330.3767,483.4248,308.7036,490.514,287.5136,484.8954,330.3767,458.0487,346.9309,441.9745,407.3546,425.6383,461.7198,425.6383,461.7198,426.7597,466.366,420.1231,483.2035,420.1231,483.2035,484.8954,330.3767,510.6954,346.4735,530.3304,404.1739,542.8564,455.4198,542.8564,455.4198,527.996,457.5922,551.621,483.1286,551.621,483.1286
481.1386,437.1799,506.5509,433.971,495.5862,527.0798,505.9516,622.2805,483.6387,622.7849,473.7749,618.3044,455.1298,440.4798,461.0948,536.0175,468.7742,633.1742,453.0077,627.2314,445.8354,621.9145,481.1358,437.1582,486.3515,387.305,485.6088,330.4207,483.6528,308.8308,490.7647,287.3341,485.6088,330.4207,458.9082,347.0822,441.4253,407.2377,423.6244,460.9529,423.6244,460.9529,424.4679,464.6745,417.2428,482.2787,417.2428,482.2787,485.6088,330.4207,511.0995,346.644,530.3047,404.2887,542.2558,455.2422,542.2558,455.2422,527.1642,457.1956,550.8621,482.8219,550.8621,482.8219
481.3134,437.1498,506.4452,433.8722,496.0703,527.1294,505.9866,622.3733,483.6531,622.8036,473.7879,618.3159,455.5699,440.5226,461.2683,536.0262,468.7698,633.199,453.0218,627.2342,445.857,621.9131,481.3107,437.1282,486.8546,387.3127,486.377,330.4521,483.7347,308.978,490.9538,287.199,486.377,330.4521,459.8444,347.236,440.8765,407.0311,421.5259,459.9277,421.5259,459.9277,421.9362,462.6263,414.1548,480.9752,414.1548,480.9752,486.377,330.4521,511.4839,346.8495,530.2415,404.3947,541.5012,455.0043,541.5012,455.0043,526.1722,456.6757,549.9059,482.4296,549.9059,482.4296
481.4022,437.0973,506.2776,433.767,496.5294,527.1703,506.0252,622.4534,483.6737,622.8181,473.8076,618.3387,455.9023,440.5262,461.3769,536.0231,468.7977,633.1969,453.0264,627.2308,445.8525,621.9155,481.3994,437.0756,487.373,387.3482,487.1663,330.506,483.8691,309.1549,491.1671,287.1091,487.1663,330.506,460.7851,347.3635,440.3136,406.7149,419.3514,458.6008,419.3514,458.6008,419.3899,460.3001,410.9204,479.2437,410.9204,479.2437,487.1663,330.506,511.86,347.0517,530.0966,404.4724,540.5547,454.6954,540.5547,454.6954,525.02,456.0067,548.7251,481.9323,548.7251,481.9323
